Gender,Age,Occupation,Vintage,Avg_Account_Balance,Is_Lead
Male,56,Other,68,3562848,0
Male,57,Self_Employed,98,1373955,1
Male,41,Other,25,389054,1
Male,51,Self_Employed,20,736608,0
Male,51,Self_Employed,92,967866,1
Male,25,Salaried,14,987624,0
Female,41,Self_Employed,33,615755,0
Male,42,Self_Employed,50,834526,1
Female,47,Self_Employed,109,1687502,1
Male,42,Self_Employed,81,642419,0
Female,76,Other,85,1183682,0
Male,46,Entrepreneur,97,1139876,1
Male,57,Self_Employed,75,968070,0
Male,62,Other,33,1065080,0
Male,48,Self_Employed,93,738228,0
Male,45,Self_Employed,27,1774099,0
Female,61,Self_Employed,87,1192564,0
Female,51,Self_Employed,75,1519950,0
Male,53,Self_Employed,68,933618,0
Female,36,Salaried,19,552138,0
Male,84,Other,74,1221889,0
Male,29,Salaried,26,2785655,0
Female,61,Self_Employed,87,1141878,1
Female,59,Self_Employed,19,2692383,0
Female,42,Self_Employed,55,3100617,0
Male,63,Other,92,1591818,0
Male,27,Salaried,25,3470679,0
Male,48,Other,19,1354491,1
Male,27,Salaried,14,577245,0
Female,54,Self_Employed,75,3543508,0
Female,42,Self_Employed,74,2933253,0
Male,53,Self_Employed,98,1604999,1
Male,76,Other,69,1292707,0
Male,53,Self_Employed,111,720757,0
Female,38,Other,33,789670,0
Female,39,Other,33,309604,0
Male,34,Salaried,20,1109474,1
Male,29,Self_Employed,32,509978,0
Female,29,Other,33,2499769,0
Male,52,Self_Employed,123,1727196,0
Male,48,Self_Employed,79,685113,0
Male,57,Self_Employed,93,851009,0
Male,48,Self_Employed,86,987241,0
Male,64,Other,21,696184,0
Male,51,Other,93,665595,1
Male,51,Entrepreneur,49,956260,1
Female,42,Self_Employed,91,535228,0
Male,27,Salaried,20,1459760,0
Male,26,Other,14,1991116,0
Male,27,Other,14,1353520,0
Female,47,Self_Employed,38,711368,0
Male,47,Self_Employed,68,938683,0
Male,42,Self_Employed,15,1053546,0
Male,54,Self_Employed,85,553108,0
Female,51,Self_Employed,37,1277443,0
Male,49,Self_Employed,81,1613552,1
Female,44,Self_Employed,50,456685,0
Female,30,Other,31,804471,0
Female,25,Other,14,1144201,0
Male,47,Self_Employed,63,808876,0
Female,25,Salaried,13,689758,0
Female,26,Salaried,14,987196,0
Female,55,Other,14,890089,0
Female,27,Salaried,20,1236325,0
Female,24,Salaried,13,2023833,0
Male,27,Self_Employed,19,894752,0
Male,41,Self_Employed,67,1562136,1
Male,28,Salaried,32,480875,0
Male,48,Self_Employed,110,1907332,1
Male,43,Self_Employed,32,713504,0
Male,39,Salaried,27,797279,0
Female,60,Self_Employed,80,1635722,1
Male,44,Self_Employed,87,409088,0
Female,46,Other,8,1871821,0
Female,29,Salaried,21,732888,1
Male,66,Other,122,1135426,0
Male,31,Salaried,33,388040,0
Male,58,Other,121,770935,0
Male,53,Self_Employed,98,1126437,0
Male,42,Self_Employed,69,623311,1
Female,57,Self_Employed,15,1925506,1
Female,31,Salaried,19,2635441,0
Female,57,Self_Employed,20,523355,0
Male,41,Self_Employed,9,352253,0
Female,27,Other,14,1218855,0
Male,50,Self_Employed,25,864955,0
Female,26,Salaried,14,350526,0
Male,41,Self_Employed,14,1105540,0
Male,45,Self_Employed,109,1312020,0
Male,49,Salaried,110,4032857,1
Male,53,Self_Employed,87,840249,0
Male,54,Self_Employed,63,525945,0
Male,41,Self_Employed,25,1010559,1
Male,50,Self_Employed,92,385040,1
Male,30,Salaried,27,706811,0
Male,66,Other,51,866130,0
Female,50,Other,69,1166149,0
Female,29,Other,31,559596,0
Female,48,Self_Employed,26,492988,0
Female,47,Entrepreneur,81,1848067,0
Male,40,Self_Employed,14,1129739,0
Female,31,Other,15,334515,0
Male,33,Other,32,284533,0
Male,31,Salaried,33,516636,0
Female,30,Salaried,21,1334733,1
Female,68,Other,61,1108966,1
Male,51,Self_Employed,19,667945,1
Male,46,Self_Employed,91,691645,1
Male,27,Salaried,27,900083,0
Male,59,Self_Employed,62,911217,1
Female,38,Self_Employed,55,390095,1
Female,37,Salaried,27,1983053,0
Male,32,Other,31,1454740,1
Female,45,Other,9,1989630,0
Female,39,Self_Employed,43,533884,0
Female,29,Salaried,20,237380,0
Female,31,Salaried,20,892776,0
Male,52,Other,20,821203,0
Female,27,Salaried,26,166198,0
Female,49,Other,56,1572434,0
Female,50,Self_Employed,86,1311779,0
Female,27,Salaried,25,568994,0
Female,31,Salaried,21,489366,0
Male,59,Self_Employed,73,1774321,0
Female,29,Salaried,33,1001143,0
Male,63,Other,117,2128248,0
Male,29,Salaried,20,562480,0
Male,51,Self_Employed,117,1058824,0
Female,51,Self_Employed,33,495632,0
Female,49,Self_Employed,92,1673591,0
Male,64,Other,13,667669,0
Female,37,Self_Employed,9,1299613,0
Female,27,Other,14,335627,0
Male,57,Other,15,1101179,0
Female,48,Self_Employed,92,655680,0
Female,28,Self_Employed,13,134123,0
Female,35,Self_Employed,33,873036,0
Male,28,Salaried,13,435370,0
Female,37,Self_Employed,14,486580,0
Male,44,Self_Employed,21,899834,1
Male,49,Self_Employed,55,1170892,0
Female,58,Self_Employed,57,1933756,0
Female,66,Other,87,712836,0
Female,31,Salaried,33,1195839,0
Male,26,Self_Employed,20,909063,1
Male,72,Other,49,475001,0
Male,39,Salaried,33,269634,1
Male,83,Other,62,1493856,0
Female,37,Self_Employed,27,559525,0
Male,60,Self_Employed,104,1143356,1
Male,28,Salaried,27,1730471,0
Female,56,Self_Employed,61,2973045,0
Male,33,Salaried,27,793043,0
Male,60,Self_Employed,117,920847,1
Male,48,Self_Employed,98,932809,1
Female,27,Salaried,20,1608737,0
Female,30,Salaried,21,227670,0
Male,30,Self_Employed,32,1032667,0
Female,26,Salaried,13,2028327,0
Male,51,Self_Employed,55,856696,0
Male,53,Self_Employed,75,1448813,0
Female,27,Salaried,21,192934,0
Male,60,Self_Employed,97,2345959,1
Female,60,Self_Employed,74,578962,0
Female,31,Salaried,27,588272,0
Male,26,Salaried,21,788593,0
Female,31,Salaried,33,629835,1
Female,85,Other,81,1220946,0
Male,42,Self_Employed,32,419830,0
Female,42,Other,79,1027976,0
Male,28,Self_Employed,20,661092,0
Male,65,Other,31,842465,1
Male,65,Other,91,1201446,1
Male,50,Self_Employed,92,1632820,0
Male,51,Other,61,842144,1
Male,47,Self_Employed,37,878946,0
Male,26,Salaried,14,804960,0
Male,26,Other,21,320720,0
Male,55,Self_Employed,74,1363346,0
Male,25,Salaried,15,307361,1
Male,27,Salaried,15,859891,0
Male,31,Salaried,15,801133,1
Male,33,Self_Employed,20,1309510,0
Male,43,Self_Employed,57,777005,0
Female,50,Self_Employed,25,497278,1
Male,49,Self_Employed,99,708262,0
Female,30,Other,25,715631,0
Male,27,Salaried,33,744324,0
Male,47,Self_Employed,79,909962,0
Female,25,Salaried,19,772751,0
Male,57,Self_Employed,86,2262825,1
Male,46,Self_Employed,8,343780,0
Female,45,Self_Employed,103,966246,0
Male,44,Salaried,91,1491666,1
Female,26,Salaried,25,630315,0
Female,53,Entrepreneur,33,537266,1
Female,56,Self_Employed,8,224529,0
Female,81,Other,63,671878,0
Male,31,Salaried,31,645748,0
Male,46,Self_Employed,73,1382810,1
Female,51,Self_Employed,86,804337,1
Male,49,Self_Employed,67,996337,1
Female,70,Other,20,2937062,0
Male,61,Salaried,80,707309,1
Male,60,Self_Employed,61,1962636,0
Male,32,Self_Employed,33,1922284,1
Female,27,Other,25,914750,0
Male,51,Self_Employed,62,614829,0
Male,84,Other,104,1716845,1
Male,69,Other,91,1403699,0
Male,65,Other,50,1113710,0
Male,51,Self_Employed,62,813727,0
Female,81,Other,67,859295,1
Female,53,Self_Employed,67,538966,0
Male,26,Other,25,1440438,0
Female,28,Salaried,19,285752,0
Female,36,Salaried,33,619075,0
Female,30,Other,13,1478112,0
Female,81,Other,105,1220643,0
Female,45,Salaried,86,2045317,1
Female,36,Self_Employed,15,1108975,1
Male,43,Self_Employed,63,493691,1
Male,36,Self_Employed,31,1429135,0
Male,80,Other,56,977353,0
Female,59,Self_Employed,92,1268347,0
Male,64,Other,91,3817699,0
Female,28,Salaried,27,1123518,0
Female,28,Salaried,19,937517,0
Female,36,Salaried,25,579550,1
Female,29,Salaried,21,571789,1
Male,49,Self_Employed,31,547723,0
Male,48,Other,99,846007,0
Male,82,Other,69,755414,0
Male,48,Other,68,392712,0
Male,51,Self_Employed,98,477743,0
Male,75,Other,85,1100734,1
Male,48,Self_Employed,19,466101,0
Female,33,Salaried,33,458661,0
Female,27,Salaried,20,638557,0
Female,47,Self_Employed,68,432673,0
Male,59,Self_Employed,127,996924,0
Female,42,Self_Employed,31,570952,1
Female,28,Salaried,21,1166629,0
Male,53,Other,75,1093258,1
Male,29,Self_Employed,26,1603130,0
Male,28,Other,13,351879,0
Male,29,Self_Employed,38,584730,0
Male,29,Self_Employed,21,707932,0
Female,29,Salaried,25,306961,0
Male,52,Self_Employed,19,533563,1
Female,50,Other,63,358225,0
Female,29,Salaried,32,255394,0
Female,45,Self_Employed,31,634819,0
Female,31,Salaried,33,701150,0
Male,54,Self_Employed,121,647101,1
Female,52,Self_Employed,26,720837,0
Female,48,Self_Employed,75,978110,0
Female,49,Other,13,875154,1
Male,26,Self_Employed,20,889617,0
Male,54,Self_Employed,97,1886853,0
Male,58,Self_Employed,80,1232240,1
Female,58,Self_Employed,44,1312839,0
Female,31,Other,27,1249862,0
Male,45,Other,50,1089226,0
Male,30,Salaried,27,1877259,0
Female,32,Self_Employed,25,552823,0
Male,43,Salaried,129,1648627,1
Female,49,Self_Employed,73,915213,1
Male,55,Other,51,1290580,0
Male,76,Other,99,313858,0
Female,75,Other,73,2837382,1
Male,55,Other,55,1286156,0
Male,45,Self_Employed,62,479425,1
Male,43,Self_Employed,20,3602835,0
Male,52,Other,21,762952,0
Female,55,Self_Employed,14,132245,0
Female,49,Self_Employed,105,2029057,1
Male,30,Salaried,27,488111,0
Male,55,Self_Employed,97,1748200,0
Male,57,Other,26,1415598,0
Male,29,Self_Employed,13,362799,0
Female,26,Self_Employed,14,713068,0
Male,34,Other,33,8533328,0
Female,44,Other,13,429166,0
Male,30,Self_Employed,15,722822,1
Female,46,Self_Employed,79,2202127,0
Female,56,Self_Employed,110,1402097,0
Male,47,Self_Employed,86,1024576,0
Female,28,Salaried,21,1238016,0
Female,63,Other,74,989332,1
Male,49,Other,75,683493,0
Male,53,Self_Employed,39,2533616,0
Male,82,Other,115,435210,0
Female,29,Salaried,33,1486015,0
Male,63,Other,80,625643,1
Male,57,Self_Employed,27,1438818,0
Female,57,Self_Employed,25,745152,1
Female,29,Salaried,25,1817433,0
Female,55,Self_Employed,93,300526,0
Female,28,Other,14,467641,0
Male,31,Other,20,816316,0
Male,27,Salaried,26,743105,0
Female,46,Self_Employed,20,983040,1
Male,25,Salaried,13,1042750,0
Female,32,Self_Employed,26,540933,0
Female,51,Self_Employed,98,2114898,1
Female,57,Self_Employed,75,3620555,1
Female,67,Other,25,450393,0
Female,31,Salaried,19,912143,0
Female,35,Salaried,27,1627338,0
Female,29,Salaried,31,744440,0
Female,30,Other,27,452048,0
Male,53,Self_Employed,67,1488498,0
Female,29,Salaried,33,950377,0
Male,24,Salaried,13,1400094,0
Female,26,Salaried,14,632451,0
Male,28,Salaried,21,527867,0
Male,28,Salaried,20,718683,0
Female,44,Self_Employed,81,1102994,0
Male,27,Salaried,25,300392,0
Female,26,Other,15,345898,0
Male,55,Other,80,2103835,0
Female,30,Salaried,31,491466,0
Female,67,Other,85,1054418,1
Female,53,Self_Employed,104,528268,1
Male,32,Other,33,997271,1
Female,44,Self_Employed,38,2524048,0
Male,29,Salaried,31,2931553,0
Male,48,Self_Employed,38,1346543,0
Female,41,Self_Employed,44,293708,0
Male,52,Self_Employed,104,3250920,1
Male,28,Other,26,1640359,0
Male,47,Self_Employed,103,1973263,1
Female,53,Self_Employed,67,1355274,0
Female,25,Self_Employed,15,1269166,0
Male,70,Other,93,1861532,0
Female,35,Salaried,21,608902,0
Female,37,Self_Employed,25,394804,0
Male,29,Other,25,810282,1
Male,31,Salaried,21,484507,0
Male,32,Other,31,2269286,0
Female,29,Salaried,33,1329677,0
Female,41,Self_Employed,37,412506,0
Female,51,Self_Employed,104,4116606,1
Female,45,Self_Employed,33,1002326,0
Male,48,Self_Employed,44,502298,0
Male,65,Other,103,4022185,1
Female,31,Salaried,20,837401,0
Female,47,Self_Employed,98,1098473,1
Female,51,Self_Employed,57,242542,0
Male,48,Self_Employed,109,1399329,1
Female,59,Self_Employed,32,790311,0
Female,60,Self_Employed,15,634676,0
Female,66,Other,45,848312,0
Female,30,Salaried,31,659561,0
Male,61,Self_Employed,20,270293,0
Male,65,Other,55,3242973,0
Female,48,Self_Employed,86,3377558,1
Male,45,Other,86,708698,1
Female,76,Other,93,1760179,1
Male,54,Other,117,742678,1
Female,35,Self_Employed,27,862321,1
Male,45,Self_Employed,31,507113,0
Male,39,Self_Employed,13,746256,0
Male,68,Other,99,683386,0
Male,52,Self_Employed,116,791779,1
Female,45,Self_Employed,105,1555470,0
Male,43,Other,63,354139,0
Male,57,Self_Employed,97,1420012,0
Male,51,Salaried,123,2604665,1
Female,31,Other,31,1285524,0
Male,52,Self_Employed,110,2831090,1
Male,29,Salaried,20,1018124,0
Female,26,Self_Employed,25,2003203,1
Male,26,Other,14,3756992,0
Male,47,Self_Employed,92,778669,1
Female,45,Self_Employed,67,421192,1
Female,60,Self_Employed,21,724985,0
Female,68,Other,13,875172,0
Male,26,Salaried,14,762204,0
Male,50,Self_Employed,20,640826,0
Male,30,Other,31,646077,0
Male,38,Self_Employed,43,527111,0
Male,29,Other,32,2201797,0
Female,45,Self_Employed,73,843444,1
Female,54,Other,92,494439,0
Female,48,Self_Employed,20,1241639,0
Female,30,Self_Employed,32,1924286,0
Male,39,Self_Employed,13,974647,0
Male,49,Other,104,5950362,1
Male,48,Self_Employed,13,556570,0
Male,45,Self_Employed,14,451105,0
Male,28,Salaried,21,849816,0
Male,54,Self_Employed,14,410343,0
Female,31,Salaried,31,2083926,0
Female,30,Salaried,20,1873174,0
Male,43,Self_Employed,21,524299,1
Female,29,Other,25,2069979,0
Female,40,Self_Employed,39,622252,0
Male,67,Other,111,7658005,0
Male,28,Salaried,19,1170661,0
Male,52,Self_Employed,43,1088060,0
Male,38,Salaried,33,527859,0
Female,26,Other,13,927727,0
Male,66,Other,43,1024808,0
Female,27,Other,14,545365,0
Female,51,Self_Employed,91,2447838,1
Male,35,Self_Employed,31,323621,0
Female,62,Other,57,715382,0
Male,48,Self_Employed,14,816210,0
Male,32,Salaried,14,452075,0
Male,32,Self_Employed,25,2732780,0
Female,32,Other,13,1037241,0
Male,26,Salaried,20,1144993,0
Female,27,Other,13,321361,0
Female,48,Self_Employed,75,990979,1
Female,26,Salaried,14,723392,1
Male,31,Salaried,31,408777,0
Female,39,Self_Employed,73,2468744,0
Female,45,Self_Employed,103,832390,0
Male,52,Other,97,1575041,0
Male,28,Self_Employed,31,848623,0
Female,58,Self_Employed,56,750003,0
Male,48,Salaried,81,746683,1
Male,35,Salaried,33,1027487,0
Female,34,Salaried,31,1002976,1
Male,54,Other,49,1331342,0
Female,40,Self_Employed,14,526185,0
Male,67,Other,25,3812893,0
Female,39,Salaried,33,1330238,0
Male,24,Salaried,15,394020,0
Male,61,Other,87,954863,1
Female,32,Salaried,32,694627,0
Male,53,Self_Employed,73,946550,0
Male,62,Other,67,1594844,0
Male,67,Other,98,335093,0
Female,28,Salaried,26,832835,0
Male,53,Other,87,3479811,0
Female,28,Salaried,19,1369629,0
Male,37,Self_Employed,27,600625,1
Male,31,Salaried,13,574032,0
Female,28,Salaried,26,403054,0
Male,30,Salaried,31,750412,0
Male,31,Other,31,326914,1
Female,51,Other,62,976009,0
Female,60,Self_Employed,75,2101637,1
Male,37,Salaried,74,627031,1
Female,47,Self_Employed,93,940783,1
Female,57,Self_Employed,117,581890,0
Male,28,Salaried,21,1511424,0
Female,44,Other,13,3058787,1
Male,56,Self_Employed,74,612640,0
Female,44,Self_Employed,26,593808,0
Male,31,Other,32,229557,0
Male,61,Self_Employed,122,723667,0
Male,41,Self_Employed,50,983005,0
Male,50,Self_Employed,116,3148615,1
Male,51,Other,62,1744613,0
Male,61,Salaried,32,796621,1
Male,50,Self_Employed,69,4007136,0
Female,67,Other,99,1209634,0
Female,25,Salaried,19,530511,0
Female,32,Salaried,13,895607,0
Female,41,Self_Employed,15,1385685,1
Male,56,Self_Employed,98,1362741,0
Male,45,Self_Employed,33,1753077,0
Male,60,Self_Employed,98,1202229,1
Male,25,Other,15,1365331,0
Male,37,Self_Employed,73,681775,0
Female,34,Salaried,33,836697,0
Male,55,Self_Employed,98,892839,0
Female,31,Salaried,32,480466,1
Female,32,Other,27,590586,0
Male,41,Self_Employed,92,579051,1
Male,78,Other,75,821808,0
Male,55,Self_Employed,123,861671,1
Male,30,Salaried,27,1022298,0
Female,29,Salaried,20,325001,0
Female,50,Self_Employed,110,1908613,0
Male,74,Other,50,1380496,0
Male,50,Self_Employed,80,6184654,0
Female,30,Other,25,591280,0
Female,40,Other,61,2577965,0
Male,53,Self_Employed,50,592028,0
Female,58,Other,122,2489000,0
Male,57,Self_Employed,50,1063630,0
Male,27,Salaried,32,928901,0
Female,47,Self_Employed,99,1224301,1
Male,26,Salaried,13,3035167,0
Female,28,Self_Employed,14,635353,0
Female,52,Other,14,398720,0
Male,57,Self_Employed,87,1718234,1
Female,68,Other,61,1152906,0
Female,47,Self_Employed,81,444199,1
Female,26,Salaried,15,3389155,0
Male,44,Self_Employed,85,2631204,0
Male,30,Salaried,33,576470,0
Female,32,Other,20,4833705,0
Male,47,Self_Employed,91,964288,1
Female,77,Other,39,2340041,0
Male,36,Salaried,13,554220,0
Male,47,Self_Employed,13,1171462,0
Female,37,Self_Employed,57,326282,0
Male,26,Self_Employed,19,1762742,0
Male,28,Other,31,641921,0
Male,44,Self_Employed,86,1440554,1
Male,45,Self_Employed,68,921710,0
Male,47,Entrepreneur,97,2102740,0
Male,53,Self_Employed,38,4349412,0
Male,24,Salaried,14,514411,0
Male,80,Other,92,794271,1
Male,34,Self_Employed,25,601364,0
Male,33,Salaried,33,446610,0
Male,26,Salaried,19,628900,0
Male,33,Salaried,27,750020,0
Male,85,Other,80,1214244,0
Female,43,Self_Employed,7,358349,0
Female,72,Other,97,2125889,0
Female,30,Salaried,31,797529,0
Female,28,Other,13,2064372,0
Male,27,Salaried,19,1048393,1
Female,52,Other,91,389820,0
Female,47,Self_Employed,63,1107818,0
Female,47,Self_Employed,21,1006011,0
Male,58,Self_Employed,91,497634,1
Female,53,Self_Employed,21,492152,1
Female,31,Other,27,401016,0
Male,52,Self_Employed,79,1122334,1
Female,53,Self_Employed,32,560717,0
Male,68,Other,104,244340,0
Female,44,Self_Employed,49,584213,0
Male,47,Entrepreneur,99,1152487,1
Female,75,Other,91,548943,1
Female,29,Salaried,32,1510614,0
Female,28,Salaried,14,1022200,1
Female,74,Other,122,972796,0
Male,33,Salaried,31,629505,0
Female,29,Salaried,19,1036129,0
Female,37,Salaried,14,338235,1
Male,37,Self_Employed,19,889786,0
Female,37,Self_Employed,33,1281608,0
Male,52,Self_Employed,93,965445,1
Female,25,Salaried,26,1820174,0
Female,47,Self_Employed,63,1154605,1
Female,68,Other,92,772546,1
Female,52,Other,91,1356546,1
Male,63,Other,32,308678,0
Male,51,Self_Employed,110,2901088,0
Female,48,Other,49,909384,1
Male,44,Self_Employed,69,330065,0
Female,35,Self_Employed,21,1065436,0
Male,48,Self_Employed,61,260707,0
Male,40,Other,91,740275,0
Female,26,Salaried,15,898196,0
Male,29,Salaried,31,4544188,0
Female,31,Salaried,19,454985,0
Female,61,Self_Employed,93,1368499,1
Male,40,Self_Employed,31,902112,1
Female,46,Self_Employed,61,733849,0
Female,32,Salaried,14,869619,0
Male,33,Salaried,27,1134874,0
Male,28,Salaried,13,939706,0
Male,59,Other,105,626043,0
Female,27,Self_Employed,13,362149,0
Male,49,Entrepreneur,115,1881905,0
Male,29,Salaried,39,313814,0
Male,59,Self_Employed,75,2008365,1
Female,50,Self_Employed,86,1248767,0
Male,29,Salaried,25,314365,0
Male,58,Other,32,541947,0
Male,28,Salaried,33,812819,0
Male,77,Other,68,4022185,1
Female,60,Self_Employed,21,728180,0
Male,30,Salaried,13,206693,0
Male,29,Salaried,14,531356,0
Female,43,Self_Employed,44,479505,1
Male,47,Self_Employed,86,1282614,0
Male,26,Salaried,26,937668,0
Male,51,Self_Employed,57,1207934,0
Female,48,Other,93,669084,1
Female,41,Self_Employed,93,799024,0
Female,34,Salaried,33,1822221,0
Female,46,Salaried,67,2681000,1
Female,47,Self_Employed,98,2882220,1
Female,36,Other,13,742260,1
Male,51,Self_Employed,44,1009909,0
Male,31,Other,31,709766,0
Male,47,Self_Employed,80,4575685,0
